"X"	"Subcellular.location..CC."	"Intramembrane"	"Topological.domain"	"Transmembrane"
"1700"	"O43699"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted."	NA	"TOPO_DOM 27..347; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 369..453; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 348..368; /note=Helical; /evidence=ECO:0000255"
"1701"	"Q9Y286"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 19..353; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 377..467; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 354..376; /note=Helical; /evidence=ECO:0000255"
"1704"	"Q96DU3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 22..226; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 248..331; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 227..247; /note=Helical; /evidence=ECO:0000255"
"1738"	"Q9H5Y7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23543054, ECO:0000269|PubMed:23946138}; Single-pass type I membrane protein {ECO:0000269|PubMed:23543054, ECO:0000269|PubMed:23946138}."	NA	"TOPO_DOM 27..608; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 630..841; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 609..629; /note=Helical; /evidence=ECO:0000255"
"1749"	"O43291"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 28..197; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 219..252; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 198..218; /note=Helical; /evidence=ECO:0000255"
"1750"	"P16150"	"SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}. Cell projection, microvillus {ECO:0000250|UniProtKB:P13838}. Cell projection, uropodium {ECO:0000250|UniProtKB:P15702}. Note=Localizes to the uropodium and microvilli via its interaction with ERM proteins (EZR, RDX and MSN). {ECO:0000250|UniProtKB:P13838, ECO:0000250|UniProtKB:P15702}.; SUBCELLULAR LOCATION: [CD43 cytoplasmic tail]: Nucleus {ECO:0000269|PubMed:15003504}. Nucleus, PML body {ECO:0000250|UniProtKB:P15702}. Note=The sumoylated form localizes to the PML body. {ECO:0000250|UniProtKB:P15702}."	NA	"TOPO_DOM 20..253; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 277..400; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 254..276; /note=Helical; /evidence=ECO:0000255"
"1753"	"Q9NY15"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 26..2478; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 2500..2570; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 2479..2499; /note=Helical; /evidence=ECO:0000255"
"1760"	"Q9UGT4"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23131994, ECO:0000269|PubMed:25351403}; Single-pass type I membrane protein {ECO:0000305}. Note=SUSD2 and LGALS1 co-localized in very specific, punctate regions along the cell membrane of breast cancer cells. {ECO:0000269|PubMed:23131994}."	NA	"TOPO_DOM 28..785; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 807..822; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 786..806; /note=Helical; /evidence=ECO:0000255"
"1770"	"P09758"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 27..274; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 298..323; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 275..297; /note=Helical; /evidence=ECO:0000255"
"1777"	"Q02763"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120, ECO:0000269|PubMed:19079259, ECO:0000269|PubMed:27270174}; Single-pass type I membrane protein. Cell junction {ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120, ECO:0000269|PubMed:27270174}. Cell junction, focal adhesion {ECO:0000305|PubMed:19293632}. Cytoplasm, cytoskeleton. Secreted {ECO:0000269|PubMed:11806244}. Note=Recruited to cell-cell contacts in quiescent endothelial cells (PubMed:18425120, PubMed:18425119). Colocalizes with the actin cytoskeleton and at actin stress fibers during cell spreading. Recruited to the lower surface of migrating cells, especially the rear end of the cell. Proteolytic processing gives rise to a soluble extracellular domain that is secreted (PubMed:11806244). {ECO:0000269|PubMed:11806244, ECO:0000269|PubMed:18425119, ECO:0000269|PubMed:18425120}."	NA	"TOPO_DOM 23..748; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 770..1124; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 749..769; /note=Helical; /evidence=ECO:0000255"
"1785"	"Q96H15"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:32640697, ECO:0000269|PubMed:32703939, ECO:0000269|PubMed:34067457}; Single-pass type I membrane protein {ECO:0000305}. Secreted, extracellular exosome {ECO:0000269|PubMed:28740388}."	NA	"TOPO_DOM 25..314; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 336..378; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 315..335; /note=Helical; /evidence=ECO:0000255"
"1789"	"Q8IV31"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 26..34; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 56..216; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 35..55; /note=Helical; /evidence=ECO:0000255"
"1795"	"Q9UBN6"	"SUBCELLULAR LOCATION: Membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 56..211; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 233..386; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 212..232; /note=Helical; /evidence=ECO:0000255"
"1796"	"Q9Y6Q6"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:23664977}; Single-pass type I membrane protein {ECO:0000269|PubMed:23664977}.; SUBCELLULAR LOCATION: [Isoform RANK-e5a]: Cell membrane {ECO:0000269|PubMed:23664977}; Single-pass type I membrane protein {ECO:0000269|PubMed:23664977}."	NA	"TOPO_DOM 30..212; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 234..616; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 213..233; /note=Helical; /evidence=ECO:0000255"
"1797"	"Q93038"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 9]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 11]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform 3]: Secreted.; SUBCELLULAR LOCATION: [Isoform 4]: Secreted.; SUBCELLULAR LOCATION: [Isoform 5]: Secreted.; SUBCELLULAR LOCATION: [Isoform 6]: Secreted.; SUBCELLULAR LOCATION: [Isoform 7]: Secreted.; SUBCELLULAR LOCATION: [Isoform 8]: Secreted.; SUBCELLULAR LOCATION: [Isoform 10]: Secreted.; SUBCELLULAR LOCATION: [Isoform 12]: Secreted."	NA	"TOPO_DOM 25..199; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 221..417; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 200..220; /note=Helical; /evidence=ECO:0000255"
"1825"	"Q7Z7D3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000255}; Single-pass type I membrane protein {ECO:0000305}. Note=Expressed at the cell surface. A soluble form has also been detected. {ECO:0000255, ECO:0000269|PubMed:12818165, ECO:0000269|PubMed:15878339, ECO:0000269|PubMed:16782226}."	NA	"TOPO_DOM 25..259; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 281..282; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 260..280; /note=Helical; /evidence=ECO:0000255"
"1850"	"Q9UM73"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:34819673, ECO:0000269|PubMed:9174053}; Single-pass type I membrane protein {ECO:0000269|PubMed:16317043, ECO:0000269|PubMed:9174053}. Note=Membrane attachment is essential for promotion of neuron-like differentiation and cell proliferation arrest through specific activation of the MAP kinase pathway. {ECO:0000269|PubMed:16317043}."	NA	"TOPO_DOM 19..1038; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 1060..1620; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 1039..1059; /note=Helical; /evidence=ECO:0000255"
"1871"	"Q16790"	"SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:8486430}. Nucleus, nucleolus {ECO:0000269|PubMed:8486430}. Cell membrane {ECO:0000269|PubMed:8486430}; Single-pass type I membrane protein {ECO:0000269|PubMed:8486430}. Cell projection, microvillus membrane {ECO:0000269|PubMed:8486430}; Single-pass type I membrane protein {ECO:0000269|PubMed:8486430}. Note=Found on the surface microvilli and in the nucleus, particularly in nucleolus."	NA	"TOPO_DOM 38..414; /note=Extracellular; TOPO_DOM 436..459; /note=Cytoplasmic"	"TRANSMEM 415..435; /note=Helical; /evidence=ECO:0000255"
"1884"	"A8K4G0"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 18..151; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 173..201; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 152..172; /note=Helical; /evidence=ECO:0000255"
"1886"	"Q9Y6N8"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 55..613; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 635..788; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 614..634; /note=Helical; /evidence=ECO:0000255"
"1887"	"P55291"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 61..606; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 627..814; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 607..626; /note=Helical; /evidence=ECO:0000255"
"1888"	"P55283"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 170..734; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 757..916; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 735..756; /note=Helical; /evidence=ECO:0000255"
"1889"	"P55286"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 62..621; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 643..799; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 622..642; /note=Helical; /evidence=ECO:0000255"
"1903"	"Q9UQC9"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Basal cell membrane; Single-pass type I membrane protein. Cell junction.; SUBCELLULAR LOCATION: [Calcium-activated chloride channel regulator 2, 109 kDa form]: Secreted. Note=Remains associated to the 35 kDa form until an unidentified event triggers the release."	NA	"TOPO_DOM 32..901; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 923..943; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 902..922; /note=Helical; /evidence=ECO:0000255"
"1912"	"Q9HC73"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted {ECO:0000305}."	NA	"TOPO_DOM 23..231; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 253..371; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 232..252; /note=Helical; /evidence=ECO:0000255"
"1922"	"Q9NYJ7"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 27..492; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 514..618; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 493..513; /note=Helical; /evidence=ECO:0000255"
"1931"	"P60508"	"SUBCELLULAR LOCATION: Virion {ECO:0000305}.; SUBCELLULAR LOCATION: [Surface protein]: Cell membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}. Note=The surface protein is not anchored to the membrane, but localizes to the extracellular surface through its binding to TM. {ECO:0000250|UniProtKB:Q9UQF0}.; SUBCELLULAR LOCATION: [Transmembrane protein]: Cell membrane {ECO:0000305}; Single-pass membrane protein {ECO:0000255}."	NA	"TOPO_DOM 16..478; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 500..538; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 479..499; /note=Helical; /evidence=ECO:0000255"
"1936"	"Q5JX71"	"SUBCELLULAR LOCATION: Nucleus inner membrane {ECO:0000250|UniProtKB:A2APA5}; Single-pass type I membrane protein {ECO:0000255}."	NA	"TOPO_DOM 20..52; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 74..171; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 53..73; /note=Helical; /evidence=ECO:0000255"
"1940"	"Q8TDW7"	"SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 33..4154; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 4176..4557; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 4155..4175; /note=Helical; /evidence=ECO:0000255"
"1941"	"P24071"	"SUBCELLULAR LOCATION: [Isoform A.1]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform A.2]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform A.3]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform B]: Secreted.; SUBCELLULAR LOCATION: [Isoform B-delta-S2]: Secreted."	NA	"TOPO_DOM 22..227; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 247..287; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 228..246; /note=Helical; /evidence=ECO:0000255"
"1965"	"Q9HCN6"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane; Single-pass membrane protein.; SUBCELLULAR LOCATION: [Isoform 2]: Cell membrane; Single-pass membrane protein."	NA	"TOPO_DOM 21..267; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 289..339; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 268..288; /note=Helical; /evidence=ECO:0000255"
"1966"	"P14770"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 17..147; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 169..177; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 148..168; /note=Helical; /evidence=ECO:0000255"
"1979"	"P02724"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11402026}; Single-pass type I membrane protein {ECO:0000269|PubMed:11402026}. Note=Appears to be colocalized with SLC4A1."	NA	"TOPO_DOM 20..91; /note=Extracellular; TOPO_DOM 115..150; /note=Cytoplasmic"	"TRANSMEM 92..114; /note=Helical"
"1983"	"Q9Y6W8"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000305}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted {ECO:0000305}."	NA	"TOPO_DOM 21..140; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 162..199; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 141..161; /note=Helical; /evidence=ECO:0000255"
"1988"	"Q99665"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..622; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 644..862; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 623..643; /note=Helical; /evidence=ECO:0000255"
"1989"	"Q9HBE5"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 20..232; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 254..538; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 233..253; /note=Helical; /evidence=ECO:0000255"
"2009"	"Q8IWV1"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12359715}; Single-pass type III membrane protein {ECO:0000269|PubMed:12359715}."	NA	"TOPO_DOM 1..37; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 59..398; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 38..58; /note=Helical; Signal-anchor for type III membrane protein; /evidence=ECO:0000255"
"2010"	"Q6UWM7"	"SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250}; Single-pass membrane protein {ECO:0000250}."	NA	"TOPO_DOM 23..541; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 563..567; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 542..562; /note=Helical; /evidence=ECO:0000255"
"2017"	"Q9ULH4"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein. Synapse. Postsynaptic cell membrane {ECO:0000250}."	NA	"TOPO_DOM 21..534; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 556..789; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 535..555; /note=Helical; /evidence=ECO:0000255"
"2018"	"Q2I0M4"	"SUBCELLULAR LOCATION: Cell membrane; Single-pass type I membrane protein. Cytoplasm, cytoskeleton. Note=Localizes to the cytoplasm when expressed at high levels. {ECO:0000269|PubMed:15164053}."	NA	"TOPO_DOM 27..261; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 283..334; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 262..282; /note=Helical; /evidence=ECO:0000255"
"2027"	"Q96KG7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:27170117}; Single-pass type I membrane protein. Cell projection, phagocytic cup {ECO:0000269|PubMed:17205124}. Note=Enriched at the sites of contact with apoptotic thymocyte cells (PubMed:17205124). Forms an irregular, mosaic-like adhesion pattern in region of the cell surface that becomes firmely fixed to the substrate. Expressed at the cell surface in clusters around cell corpses during engulfment. During the engulfment of apoptotic thymocytes, recruited at the bottom of the forming phagocytic cup (PubMed:17498693). Colocalizes with ABCA1 in absence of any phagocytic challenge (PubMed:17205124). Does not localize within lamellipodia (PubMed:17498693). Does not localize with MEGF11 (PubMed:17498693). {ECO:0000269|PubMed:17205124, ECO:0000269|PubMed:17498693}."	NA	"TOPO_DOM 26..857; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 879..1140; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 858..878; /note=Helical; /evidence=ECO:0000255"
"2031"	"O95866"	"SUBCELLULAR LOCATION: [Isoform E]: Endoplasmic reticulum {ECO:0000269|PubMed:11544253}. Golgi apparatus {ECO:0000269|PubMed:11544253}.; SUBCELLULAR LOCATION: [Isoform D]: Endoplasmic reticulum {ECO:0000269|PubMed:11544253}. Golgi apparatus {ECO:0000269|PubMed:11544253}.; SUBCELLULAR LOCATION: [Isoform B]: Cell membrane {ECO:0000269|PubMed:11544253}; Single-pass type I membrane protein {ECO:0000305}.; SUBCELLULAR LOCATION: [Isoform A]: Cell membrane {ECO:0000269|PubMed:11544253}; Single-pass type I membrane protein {ECO:0000305}."	NA	"TOPO_DOM 18..142; /note=Extracellular; /evidence=ECO:0000255, ECO:0000303|PubMed:11544253; TOPO_DOM 164..241; /note=Cytoplasmic; /evidence=ECO:0000255, ECO:0000303|PubMed:11544253"	"TRANSMEM 143..163; /note=Helical; /evidence=ECO:0000255"
"2032"	"P40238"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:25538044}; Single-pass type I membrane protein. Golgi apparatus {ECO:0000269|PubMed:25538044}. Cell surface {ECO:0000269|PubMed:25538044}."	NA	"TOPO_DOM 26..491; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 514..635; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 492..513; /note=Helical; /evidence=ECO:0000255"
"2053"	"Q9Y5I3"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.; SUBCELLULAR LOCATION: [Isoform 2]: Secreted {ECO:0000305}."	NA	"TOPO_DOM 30..697; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 719..950; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 698..718; /note=Helical; /evidence=ECO:0000255"
"2054"	"Q9Y5I1"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 30..696; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 718..949; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 697..717; /note=Helical; /evidence=ECO:0000255"
"2055"	"Q9UN75"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 30..697; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 719..941; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 698..718; /note=Helical; /evidence=ECO:0000255"
"2056"	"Q9UN74"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:O88689}; Single-pass type I membrane protein {ECO:0000250|UniProtKB:O88689}. Note=Detected in dendrites and synapses. {ECO:0000250|UniProtKB:O88689}."	NA	"TOPO_DOM 30..697; /note=Extracellular; /evidence=ECO:0000250|UniProtKB:O88689; TOPO_DOM 719..947; /note=Cytoplasmic; /evidence=ECO:0000250|UniProtKB:O88689"	"TRANSMEM 698..718; /note=Helical; /evidence=ECO:0000255"
"2057"	"Q9Y5F2"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 27..690; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 712..797; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 691..711; /note=Helical; /evidence=ECO:0000255"
"2058"	"Q9Y5H4"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 29..692; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 714..931; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 693..713; /note=Helical; /evidence=ECO:0000255"
"2059"	"Q9Y5H2"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 30..693; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 715..935; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 694..714; /note=Helical; /evidence=ECO:0000255"
"2060"	"Q9Y5G3"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 29..687; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 709..927; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 688..708; /note=Helical; /evidence=ECO:0000255"
"2061"	"Q9Y5G1"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 31..691; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 713..929; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 692..712; /note=Helical; /evidence=ECO:0000255"
"2062"	"Q9Y5F7"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 30..692; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 714..938; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 693..713; /note=Helical; /evidence=ECO:0000255"
"2063"	"Q9Y5F6"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 30..693; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 715..944; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 694..714; /note=Helical; /evidence=ECO:0000255"
"2080"	"Q15256"	"SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:25326458}.; SUBCELLULAR LOCATION: [Isoform Alpha]: Cell membrane; Single-pass type I membrane protein.; SUBCELLULAR LOCATION: [Isoform Delta]: Cytoplasm, perinuclear region. Note=Locates to the perinuclear areas within the cytoplasm.; SUBCELLULAR LOCATION: [Isoform Gamma]: Cytoplasm, perinuclear region. Note=Locates to the perinuclear areas within the cytoplasm."	NA	"TOPO_DOM 22..227; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 249..657; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 228..248; /note=Helical; /evidence=ECO:0000255"
"2136"	"Q9BXR5"	"SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}."	NA	"TOPO_DOM 20..576; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 598..811; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 577..597; /note=Helical; /evidence=ECO:0000255"
"2144"	"P28908"	"SUBCELLULAR LOCATION: [Isoform 1]: Cell membrane {ECO:0000269|PubMed:8391931, ECO:0000305|PubMed:8999898}; Single-pass type I membrane protein {ECO:0000255}.; SUBCELLULAR LOCATION: [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:8839832}."	NA	"TOPO_DOM 19..385; /note=Extracellular; /evidence=ECO:0000305; TOPO_DOM 407..595; /note=Cytoplasmic; /evidence=ECO:0000305"	"TRANSMEM 386..406; /note=Helical; /evidence=ECO:0000255"
"2145"	"Q07011"	"SUBCELLULAR LOCATION: Membrane; Single-pass type I membrane protein."	NA	"TOPO_DOM 24..186; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 214..255; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 187..213; /note=Helical; /evidence=ECO:0000255"
"2147"	"Q6PIZ9"	"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:9687533}; Single-pass type III membrane protein {ECO:0000269|PubMed:9687533}."	NA	"TOPO_DOM 1..7; /note=Extracellular; /evidence=ECO:0000255; TOPO_DOM 29..186; /note=Cytoplasmic; /evidence=ECO:0000255"	"TRANSMEM 8..28; /note=Helical; Signal-anchor for type III membrane protein; /evidence=ECO:0000255"
